project_name,lang,build_command,github_url,rep,arm,duration_sec
OpenFGA,go,make build,https://github.com/openfga/openfga,5,clean,42.990
OpenFGA,go,make build,https://github.com/openfga/openfga,5,ebpf,46.098
OpenFGA,go,make build,https://github.com/openfga/openfga,6,clean,42.741
OpenFGA,go,make build,https://github.com/openfga/openfga,6,ebpf,46.858
OpenFGA,go,make build,https://github.com/openfga/openfga,7,clean,42.659
OpenFGA,go,make build,https://github.com/openfga/openfga,7,ebpf,46.376
OpenFGA,go,make build,https://github.com/openfga/openfga,8,clean,42.777
OpenFGA,go,make build,https://github.com/openfga/openfga,8,ebpf,46.481
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,1,clean,28.019
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,1,ebpf,29.459
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,2,clean,27.461
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,2,ebpf,29.777
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,3,clean,28.038
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,3,ebpf,29.560
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,4,clean,27.837
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,4,ebpf,29.864
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,5,clean,27.878
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,5,ebpf,29.607
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,6,clean,27.644
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,6,ebpf,29.745
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,7,clean,28.011
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,7,ebpf,29.567
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,8,clean,27.930
OpenFunction,go,make binary,https://github.com/OpenFunction/OpenFunction,8,ebpf,30.072
openGemini,go,make go-build,https://github.com/openGemini/openGemini,1,clean,99.548
openGemini,go,make go-build,https://github.com/openGemini/openGemini,1,ebpf,101.290
openGemini,go,make go-build,https://github.com/openGemini/openGemini,2,clean,99.029
openGemini,go,make go-build,https://github.com/openGemini/openGemini,2,ebpf,102.347
openGemini,go,make go-build,https://github.com/openGemini/openGemini,3,clean,98.116
openGemini,go,make go-build,https://github.com/openGemini/openGemini,3,ebpf,100.938
openGemini,go,make go-build,https://github.com/openGemini/openGemini,4,clean,98.892
openGemini,go,make go-build,https://github.com/openGemini/openGemini,4,ebpf,102.698
openGemini,go,make go-build,https://github.com/openGemini/openGemini,5,clean,99.211
openGemini,go,make go-build,https://github.com/openGemini/openGemini,5,ebpf,101.381
openGemini,go,make go-build,https://github.com/openGemini/openGemini,6,clean,98.280
openGemini,go,make go-build,https://github.com/openGemini/openGemini,6,ebpf,101.098
openGemini,go,make go-build,https://github.com/openGemini/openGemini,7,clean,99.120
openGemini,go,make go-build,https://github.com/openGemini/openGemini,7,ebpf,101.225
openGemini,go,make go-build,https://github.com/openGemini/openGemini,8,clean,99.178
openGemini,go,make go-build,https://github.com/openGemini/openGemini,8,ebpf,101.610
OpenKruise,go,make build,https://github.com/openkruise/kruise,1,clean,127.061
OpenKruise,go,make build,https://github.com/openkruise/kruise,1,ebpf,135.802
OpenKruise,go,make build,https://github.com/openkruise/kruise,2,clean,124.111
OpenKruise,go,make build,https://github.com/openkruise/kruise,2,ebpf,136.432
OpenKruise,go,make build,https://github.com/openkruise/kruise,3,clean,125.069
OpenKruise,go,make build,https://github.com/openkruise/kruise,3,ebpf,132.677
OpenKruise,go,make build,https://github.com/openkruise/kruise,4,clean,122.419
OpenKruise,go,make build,https://github.com/openkruise/kruise,4,ebpf,132.398
OpenKruise,go,make build,https://github.com/openkruise/kruise,5,clean,127.156
OpenKruise,go,make build,https://github.com/openkruise/kruise,5,ebpf,136.178
OpenKruise,go,make build,https://github.com/openkruise/kruise,6,clean,123.351
OpenKruise,go,make build,https://github.com/openkruise/kruise,6,ebpf,132.708
OpenKruise,go,make build,https://github.com/openkruise/kruise,7,clean,122.953
OpenKruise,go,make build,https://github.com/openkruise/kruise,7,ebpf,131.087
OpenKruise,go,make build,https://github.com/openkruise/kruise,8,clean,123.672
OpenKruise,go,make build,https://github.com/openkruise/kruise,8,ebpf,132.489
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,1,clean,74.409
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,1,ebpf,77.326
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,2,clean,72.887
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,2,ebpf,77.524
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,3,clean,73.961
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,3,ebpf,78.112
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,4,clean,73.423
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,4,ebpf,77.461
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,5,clean,74.103
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,5,ebpf,76.943
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,6,clean,73.000
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,6,ebpf,78.308
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,7,clean,73.050
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,7,ebpf,76.603
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,8,clean,73.084
OpenYurt,go,make build,https://github.com/openyurtio/openyurt,8,ebpf,78.074
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,1,clean,65.592
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,1,ebpf,55.321
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,2,clean,49.441
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,2,ebpf,56.053
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,3,clean,50.004
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,3,ebpf,56.540
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,4,clean,49.998
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,4,ebpf,56.143
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,5,clean,50.043
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,5,ebpf,57.577
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,6,clean,49.723
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,6,ebpf,58.229
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,7,clean,50.456
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,7,ebpf,57.452
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,8,clean,49.192
Operator Framework,go,make build,https://github.com/operator-framework/operator-sdk,8,ebpf,55.701
Thanos,go,make build,https://github.com/thanos-io/thanos,1,clean,59.042
Thanos,go,make build,https://github.com/thanos-io/thanos,1,ebpf,64.441
Thanos,go,make build,https://github.com/thanos-io/thanos,2,clean,58.686
Thanos,go,make build,https://github.com/thanos-io/thanos,2,ebpf,64.768
Thanos,go,make build,https://github.com/thanos-io/thanos,3,clean,59.206
Thanos,go,make build,https://github.com/thanos-io/thanos,3,ebpf,64.648
Thanos,go,make build,https://github.com/thanos-io/thanos,4,clean,58.279
Thanos,go,make build,https://github.com/thanos-io/thanos,4,ebpf,64.580
Thanos,go,make build,https://github.com/thanos-io/thanos,5,clean,59.282
Thanos,go,make build,https://github.com/thanos-io/thanos,5,ebpf,63.277
Thanos,go,make build,https://github.com/thanos-io/thanos,6,clean,58.736
Thanos,go,make build,https://github.com/thanos-io/thanos,6,ebpf,74.331
Thanos,go,make build,https://github.com/thanos-io/thanos,7,clean,58.335
Thanos,go,make build,https://github.com/thanos-io/thanos,7,ebpf,62.975
Thanos,go,make build,https://github.com/thanos-io/thanos,8,clean,56.776
Thanos,go,make build,https://github.com/thanos-io/thanos,8,ebpf,63.979
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,1,clean,53.316
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,1,ebpf,11.129
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,2,clean,9.612
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,2,ebpf,10.866
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,3,clean,9.642
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,3,ebpf,10.805
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,4,clean,9.815
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,4,ebpf,11.062
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,5,clean,9.886
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,5,ebpf,10.886
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,6,clean,9.631
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,6,ebpf,11.007
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,7,clean,9.842
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,7,ebpf,10.793
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,8,clean,9.723
The Update Framework (TUF),python,python -m build,https://github.com/theupdateframework/python-tuf,8,ebpf,10.883
vitess,go,make build,https://github.com/vitessio/vitess,1,clean,81.723
vitess,go,make build,https://github.com/vitessio/vitess,1,ebpf,90.663
vitess,go,make build,https://github.com/vitessio/vitess,2,clean,75.291
vitess,go,make build,https://github.com/vitessio/vitess,2,ebpf,87.753
vitess,go,make build,https://github.com/vitessio/vitess,3,clean,75.888
vitess,go,make build,https://github.com/vitessio/vitess,3,ebpf,87.499
vitess,go,make build,https://github.com/vitessio/vitess,4,clean,75.545
vitess,go,make build,https://github.com/vitessio/vitess,4,ebpf,88.846
vitess,go,make build,https://github.com/vitessio/vitess,5,clean,83.857
vitess,go,make build,https://github.com/vitessio/vitess,5,ebpf,90.948
vitess,go,make build,https://github.com/vitessio/vitess,6,clean,77.977
vitess,go,make build,https://github.com/vitessio/vitess,6,ebpf,91.933
vitess,go,make build,https://github.com/vitessio/vitess,7,clean,78.080
vitess,go,make build,https://github.com/vitessio/vitess,7,ebpf,87.798
vitess,go,make build,https://github.com/vitessio/vitess,8,clean,75.204
vitess,go,make build,https://github.com/vitessio/vitess,8,ebpf,88.111
Volcano,go,make all,https://github.com/volcano-sh/volcano,1,clean,118.577
Volcano,go,make all,https://github.com/volcano-sh/volcano,1,ebpf,122.735
Volcano,go,make all,https://github.com/volcano-sh/volcano,2,clean,116.480
Volcano,go,make all,https://github.com/volcano-sh/volcano,2,ebpf,121.298
Volcano,go,make all,https://github.com/volcano-sh/volcano,3,clean,116.940
Volcano,go,make all,https://github.com/volcano-sh/volcano,3,ebpf,120.355
Volcano,go,make all,https://github.com/volcano-sh/volcano,4,clean,114.865
Volcano,go,make all,https://github.com/volcano-sh/volcano,4,ebpf,120.225
Volcano,go,make all,https://github.com/volcano-sh/volcano,5,clean,118.136
Volcano,go,make all,https://github.com/volcano-sh/volcano,5,ebpf,123.231
Volcano,go,make all,https://github.com/volcano-sh/volcano,6,clean,114.557
Volcano,go,make all,https://github.com/volcano-sh/volcano,6,ebpf,119.575
Volcano,go,make all,https://github.com/volcano-sh/volcano,7,clean,114.579
Volcano,go,make all,https://github.com/volcano-sh/volcano,7,ebpf,118.864
Volcano,go,make all,https://github.com/volcano-sh/volcano,8,clean,115.372
Volcano,go,make all,https://github.com/volcano-sh/volcano,8,ebpf,119.675
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,1,clean,342.407
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,1,ebpf,362.787
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,2,clean,328.310
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,2,ebpf,356.033
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,3,clean,332.378
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,3,ebpf,362.889
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,4,clean,327.657
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,4,ebpf,360.404
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,5,clean,328.646
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,5,ebpf,356.678
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,6,clean,325.704
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,6,ebpf,360.642
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,7,clean,324.944
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,7,ebpf,354.380
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,8,clean,323.784
wasmcloud,rust,cargo build --release,https://github.com/wasmCloud/wasmCloud,8,ebpf,358.893
